id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc
8196717,40359.28333,1138,2122,50.43,Online Transaction,39021,ONLINE,ONLINE,,4784
7868377,40278.36528,385,2871,3.27,Swipe Transaction,73140,Bluffton,SC,29910,5812
8252297,40372.62917,1789,5130,52.74,Swipe Transaction,36035,Ferdinand,IN,47532,5300
7480555,40180.43264,1083,5527,6.29,Swipe Transaction,98374,Oil Springs,KY,41238,5411
8489526,40429.81111,1096,3012,9.98,Swipe Transaction,46983,Syracuse,NY,13212,5912
7880999,40281.42292,655,4134,1.51,Swipe Transaction,14528,Lorain,OH,44052,5499
8400808,40408.51528,1915,4116,10.53,Swipe Transaction,47174,Monroe,NY,10950,5411
8123935,40341.48333,1509,3685,11.7,Swipe Transaction,67570,Rosedale,MD,21237,5311
8615759,40460.40278,1087,1029,4.68,Swipe Transaction,22204,Stanford,KY,40484,5541
8714779,40484.28819,1692,5618,23.57,Online Transaction,39021,ONLINE,ONLINE,,4784
7681198,40231.38889,751,5552,9.2,Swipe Transaction,59935,Irving,TX,75060,5499
7542913,40196.43125,1076,3027,23.76,Swipe Transaction,66650,Fayetteville,NC,28306,7210
7851494,40273.97847,1225,5762,22.38,Swipe Transaction,24437,San Rafael,CA,94901,4121
7959991,40301.28194,1985,4085,12.96,Swipe Transaction,13523,Decatur,GA,30033,5310
7513631,40188.74236,1686,2617,146.28,Swipe Transaction,26810,Lafayette,CO,80026,5541
8209879,40362.46736,1606,2790,-127,Swipe Transaction,78644,Las Vegas,NV,89148,3775
8184933,40356.40417,1576,2441,95.21,Swipe Transaction,73421,Cedar Grove,WI,53013,5651
8188225,40357.275,73,2660,37.04,Swipe Transaction,17774,Highland,NY,12528,5912
8412971,40411.51806,1581,2519,82.17,Swipe Transaction,14672,Arnold,MO,63010,5300
8729043,40487.52708,811,2079,69.17,Swipe Transaction,43293,Modesto,CA,95354,5499
7823678,40267.11875,1411,3778,2.82,Swipe Transaction,20519,Wood Dale,IL,60191,5942
8203115,40360.58542,1138,2122,49.51,Online Transaction,39021,ONLINE,ONLINE,,4784
7672999,40229.37708,629,2560,74.27,Swipe Transaction,90865,Columbia,MD,21045,5311
8424476,40414.34306,1759,4232,130.96,Swipe Transaction,24685,Oceanside,CA,92057,8021
7479559,40180.13681,1403,2830,22.03,Swipe Transaction,86410,Richmond,VA,23223,5211
8239221,40369.55347,1353,966,14.89,Swipe Transaction,60569,Syracuse,UT,84075,5300
8298968,40384.12014,1443,4730,89.8,Swipe Transaction,50783,Waianae,HI,96792,5411
7764909,40252.43333,598,2040,178.35,Swipe Transaction,37555,Boston,MA,2241,4111
7919454,40290.78264,803,1172,27.21,Swipe Transaction,75936,Fort Lauderdale,FL,33330,5814
8280365,40379.53264,1581,2519,3.49,Swipe Transaction,87210,Arnold,MO,63010,5411
8223365,40365.58264,1888,1017,53,Swipe Transaction,61195,Orlando,FL,32822,5541
8421684,40413.53819,1727,3766,26.15,Swipe Transaction,61195,Columbia,SC,29229,5541
7762056,40251.61528,1348,4982,17.89,Swipe Transaction,69701,Brooklyn,NY,11215,7230
7733635,40244.49375,1903,2973,51.5,Swipe Transaction,32858,Snohomish,WA,98296,5311
8308968,40386.47292,1106,2183,15.36,Swipe Transaction,79144,Glendale,CA,91205,5211
7790840,40258.79931,1475,3746,221.61,Swipe Transaction,55691,Ewa Beach,HI,96706,4900
8637633,40465.49028,637,2115,10.41,Swipe Transaction,72351,Township Of Washington,NJ,7676,5541
7519969,40190.47569,98,4143,3.2,Swipe Transaction,69118,Danville,IL,61832,5812
7489421,40182.5875,1712,3291,1.26,Swipe Transaction,14528,Dallas,TX,75240,5499
8627816,40463.30208,1895,1090,208.92,Online Transaction,24827,ONLINE,ONLINE,,4900
8268905,40376.70694,852,90,61.31,Swipe Transaction,26810,Chiefland,FL,32644,5541
8282092,40379.87153,190,2496,33.94,Swipe Transaction,2703,Skokie,IL,60077,5814
7841289,40271.53542,209,258,140,Swipe Transaction,27092,El Paso,TX,79932,4829
7888511,40283.325,1046,9,67,Swipe Transaction,50867,Philadelphia,PA,19146,5541
8278307,40379.17569,1718,4706,41.82,Online Transaction,15143,ONLINE,ONLINE,,4784
7712703,40239.34792,1664,5147,1.31,Swipe Transaction,59397,Ann Arbor,MI,48103,5812
8385610,40404.90694,964,2593,142.81,Swipe Transaction,33524,Palisades Park,NJ,7650,7276
8649212,40468.42222,1908,5945,226.46,Swipe Transaction,54850,Collierville,TN,38017,4814
7569047,40203.27639,364,4623,91.11,Swipe Transaction,42960,Alcoa,TN,37701,5912
7715287,40239.72847,888,5377,61.22,Swipe Transaction,20519,Mc Rae,AR,72102,5942
8451128,40420.60903,1576,2441,75,Swipe Transaction,61195,Waterford,MI,48329,5541
8198294,40359.50486,343,2410,47.01,Online Transaction,15143,ONLINE,ONLINE,,4784
8530546,40439.70278,1534,4250,91.68,Swipe Transaction,43293,Barnegat,NJ,8005,5499
8209691,40362.43681,652,2502,2.24,Swipe Transaction,75936,Wethersfield,CT,6109,5814
8209497,40362.39861,1888,1017,68,Swipe Transaction,59935,Orlando,FL,32821,5499
7912454,40289.32778,758,5931,2.92,Swipe Transaction,75781,Alhambra,CA,91801,5411
8350299,40396.42153,859,3480,29.28,Online Transaction,39021,ONLINE,ONLINE,,4784
8573174,40449.92708,1699,4245,72.38,Swipe Transaction,6871,San Jose,CA,95134,5812
7568171,40202.79514,327,5512,51.74,Online Transaction,39021,ONLINE,ONLINE,,4784
7637800,40220.40208,629,124,99.18,Swipe Transaction,91366,Ellicott City,MD,21043,5655
8073951,40329.32222,1735,5057,1.57,Swipe Transaction,50783,Vero Beach,FL,32967,5411
8540895,40442.33194,566,2543,14.3,Swipe Transaction,22724,Holly,MI,48442,5300
8543868,40442.80903,1735,3700,3.24,Online Transaction,39261,ONLINE,ONLINE,,5815
8181473,40355.51806,96,3773,0.44,Swipe Transaction,60569,Santa Barbara,CA,93101,5300
8326605,40390.70694,1595,2472,47.86,Swipe Transaction,86410,Bronx,NY,10466,5211
7801859,40261.55556,900,3412,24.38,Swipe Transaction,48919,Panama City,FL,32408,5311
8130388,40342.92014,47,5080,38.73,Swipe Transaction,61195,Bronx,NY,10456,5541
8733029,40488.53958,277,5362,24.85,Swipe Transaction,32858,Chunky,MS,39323,5311
8083449,40331.48264,1916,2856,80,Swipe Transaction,27092,Orlando,FL,32839,4829
8563069,40447.58056,1988,2161,39.41,Online Transaction,39021,ONLINE,ONLINE,,4784
8147169,40346.92014,1166,5822,35.36,Swipe Transaction,77600,Hamilton,OH,45013,4121
7734363,40244.60417,1080,5844,-67,Swipe Transaction,43293,Eastman,GA,31023,5499
8169437,40352.48611,1575,224,40,Swipe Transaction,27092,Osprey,FL,34229,4829
7738966,40245.6875,1452,3801,16.46,Swipe Transaction,59935,Houston,TX,77056,5499
8441957,40418.50556,1972,5539,8.01,Swipe Transaction,48528,Cleveland,OH,44104,5812
8529365,40439.51597,1735,3700,43.88,Swipe Transaction,67570,Hialeah,FL,33013,5311
7899450,40286.25069,763,4993,39.83,Swipe Transaction,20561,Wynnewood,PA,19096,5912
7936664,40295.36111,802,5432,7.8,Swipe Transaction,51171,Roseville,CA,95661,5411
8451941,40420.74236,1314,2911,35.12,Swipe Transaction,17493,New Braunfels,TX,78130,5812
8059254,40325.4875,900,1238,47.75,Swipe Transaction,57260,Panama City,FL,32401,7230
8608288,40458.4625,1237,3944,15.71,Swipe Transaction,2121,Waukegan,IL,60085,5912
7831915,40269.23681,891,5096,38.97,Swipe Transaction,48919,Cement,OK,73017,5311
7893120,40284.45,1752,3880,55.26,Swipe Transaction,32175,Crowley,LA,70526,7538
7637283,40220.32778,157,969,68,Swipe Transaction,96049,Perris,CA,92571,5541
8349224,40395.99722,65,5108,62.78,Online Transaction,16229,ONLINE,ONLINE,,5192
8506342,40433.94931,473,5099,3.27,Swipe Transaction,81833,Detroit,MI,48235,5912
8719802,40485.39444,820,127,90,Swipe Transaction,59935,Centerville,MA,2632,5499
7866164,40277.61875,1727,5982,-85,Swipe Transaction,59935,Abingdon,VA,24210,5499
8060100,40325.6125,247,2137,105,Swipe Transaction,71883,Harrisburg,PA,17102,3405
7803187,40261.8125,1407,5966,13.9,Swipe Transaction,3831,Bessemer,AL,35023,5411
8294200,40382.76389,1050,3472,49.45,Swipe Transaction,69972,Durham,NC,27704,5814
8008255,40312.9125,1407,5384,130.16,Online Transaction,73186,ONLINE,ONLINE,,4814
7770246,40253.60903,1981,4,38.79,Swipe Transaction,20561,Cape Coral,FL,33914,5912
8656518,40470.26042,1695,114,10.81,Swipe Transaction,20561,Whittier,CA,90604,5912
8125727,40341.79375,1456,2211,136.84,Swipe Transaction,6707,Louisville,MS,39339,5300
8655081,40469.66528,449,5894,163.95,Swipe Transaction,82720,New Kensington,PA,15068,8021
8535558,40440.8375,1326,5561,9.64,Swipe Transaction,6483,Somerset,NJ,8873,5912
7905714,40287.54931,723,3368,11.58,Swipe Transaction,57889,Houston,TX,77015,5411
8226678,40366.45833,992,5007,172.34,Swipe Transaction,54850,Prospect,VA,23960,4814
7784974,40257.50208,452,4249,46.75,Online Transaction,27310,ONLINE,ONLINE,,7349
8075292,40329.51181,1176,2629,11.3,Swipe Transaction,22848,Newburgh,IN,47630,5411
7508580,40187.56875,1712,3711,0.95,Swipe Transaction,14528,Dallas,TX,75240,5499
8206303,40361.49444,1697,3023,71,Swipe Transaction,59935,Deerfield,MI,49238,5499
8706728,40482.35625,554,3912,3.91,Swipe Transaction,98692,La Porte,TX,77571,5812
8682613,40476.45417,1725,2238,99.71,Swipe Transaction,20561,Henrico,VA,23228,5912
7867661,40278.05278,394,4717,21.29,Online Transaction,39021,ONLINE,ONLINE,,4784
7516138,40189.5,1623,5142,-71,Swipe Transaction,43293,Fort Thomas,KY,41075,5499
8339976,40393.8375,469,2619,110.31,Online Transaction,73186,ONLINE,ONLINE,,4814
7612553,40214.17778,79,5569,-311,Swipe Transaction,52923,Saint Louis,MO,63132,3504
8233065,40367.84931,464,3233,100,Swipe Transaction,27092,Orlando,FL,32807,4829
8157764,40349.61458,782,4169,120,Swipe Transaction,27092,Sylvania,OH,43560,4829
8122588,40341.14028,346,192,12.6,Swipe Transaction,8512,Santa Barbara,CA,93103,7542
8223800,40365.64792,350,2865,26.88,Swipe Transaction,32858,Silver Spring,MD,20901,5311
8497580,40431.78264,989,4613,15.87,Swipe Transaction,87914,Gainesville,VA,20155,7832
7660140,40225.94236,1603,2138,109.52,Swipe Transaction,30286,Twin Falls,ID,83301,4814
8518925,40436.85694,1528,5828,80,Swipe Transaction,27092,Shreveport,LA,71108,4829
8363416,40399.54167,218,167,126.76,Online Transaction,24827,ONLINE,ONLINE,,4900
8605283,40457.65486,114,3398,45.43,Swipe Transaction,59935,North Hollywood,CA,91606,5499
7682028,40231.51181,301,3742,21.77,Swipe Transaction,6861,Canton,GA,30114,5812
8658643,40470.55278,1920,3415,100.13,Swipe Transaction,91363,Miltona,MN,56354,5912
7751274,40248.72361,11,243,39.36,Swipe Transaction,35451,Reisterstown,MD,21136,5812
7720851,40241.32361,472,3826,93.25,Swipe Transaction,61195,Round Lake,IL,60073,5541
8317477,40388.49444,528,3834,48.32,Swipe Transaction,44845,Le Mars,IA,51031,7230
8056954,40324.82361,1888,1016,-58,Swipe Transaction,26810,Farmington,MN,55024,5541
8355958,40397.71806,1008,2592,13.62,Online Transaction,16798,ONLINE,ONLINE,,4121
8484134,40428.59028,1895,1090,19.24,Online Transaction,16798,ONLINE,ONLINE,,4121
8097488,40334.97222,87,109,10.11,Swipe Transaction,20519,San Benito,TX,78586,5942
8723042,40486.21319,1437,5818,9.69,Swipe Transaction,56431,American Fork,UT,84003,5541
7862947,40276.70625,497,2829,36.8,Swipe Transaction,20519,Watertown,SD,57201,5942
7959429,40300.92569,630,4520,100,Swipe Transaction,27092,Jacksonville,FL,32221,4829
7816777,40265.44653,1569,4109,51,Swipe Transaction,50867,Sioux Falls,SD,57107,5541
8588047,40453.60833,1809,3866,100,Swipe Transaction,27092,Arlington,VA,22202,4829
7595752,40209.80903,1852,2477,5.33,Swipe Transaction,61195,Chandler,AZ,85226,5541
8726846,40486.85694,1844,2854,167.97,Swipe Transaction,54850,Brownsville,TX,78520,4814
7830695,40268.67361,393,5873,1.73,Swipe Transaction,86438,Texarkana,TX,75501,5499
7796981,40260.43611,550,1,51.8,Swipe Transaction,34490,Tacoma,WA,98408,5719
8027633,40317.61736,1521,2495,57,Swipe Transaction,59935,Weatherford,TX,76086,5499
8169419,40352.48472,1,3682,14.66,Swipe Transaction,17708,Pensacola,FL,32504,4121
8022890,40316.53264,1116,5559,8.03,Swipe Transaction,74096,Telford,PA,18969,5812
8027408,40317.58333,335,5131,22.84,Swipe Transaction,18215,Boca Raton,FL,33428,5719
8279574,40379.42639,1825,4310,23.09,Swipe Transaction,20561,Aurora,CO,80013,5912
8187829,40356.97847,1910,4615,35.57,Online Transaction,50404,ONLINE,ONLINE,,4784
7521293,40190.68125,1151,2983,12.4,Swipe Transaction,92136,Princeton,NJ,8540,7230
8613525,40459.66875,1217,1210,14.22,Swipe Transaction,38602,Phoenix,AZ,85032,5311
8650983,40468.68889,1513,3933,8.4,Swipe Transaction,65566,Shelton,CT,6484,5921
8445538,40419.41806,1817,2530,2.89,Swipe Transaction,80616,Saint Louis,MO,63107,5812
8100698,40335.68889,362,5474,149.21,Swipe Transaction,60569,Sun Valley,NV,89433,5300
7686721,40232.6,1262,991,0.82,Swipe Transaction,14528,Red Bluff,CA,96080,5499
7853341,40274.4875,1285,3216,143.18,Swipe Transaction,83229,Burke,VA,22009,5411
7778087,40255.58403,1542,2906,34.71,Swipe Transaction,58215,Cleveland,OH,44118,5813
8186196,40356.58889,1529,4985,0.25,Swipe Transaction,14528,Pompano Beach,FL,33076,5499
8449756,40420.42014,511,1038,100.44,Swipe Transaction,83272,Tucson,AZ,85711,5300
8102812,40336.39028,4,3413,99,Swipe Transaction,43293,Seattle,WA,98122,5499
8062286,40326.35208,1184,2898,20,Swipe Transaction,27092,Hayward,CA,94544,4829
8466205,40424.36597,639,129,45.43,Swipe Transaction,86410,Hamilton,OH,45011,5211
8478007,40427.33403,779,3299,68.08,Swipe Transaction,19964,Lewisville,TX,75077,5311
8142978,40345.94097,1451,5530,69.71,Swipe Transaction,20134,Revere,MA,2151,5812
7631693,40218.73056,1897,4948,180,Swipe Transaction,27092,Wantagh,NY,11793,4829
8071663,40328.62222,1807,2823,26.26,Online Transaction,85247,ONLINE,ONLINE,,5815
8671985,40473.74028,171,1239,50.28,Swipe Transaction,34490,Central,SC,29630,5719
7745183,40247.40694,1955,4220,64.06,Swipe Transaction,31707,Grantville,GA,30220,4111
8407996,40410.34097,1972,5539,6.17,Online Transaction,39261,ONLINE,ONLINE,,5815
8289201,40381.56319,1048,2542,87,Swipe Transaction,43293,Katy,TX,77493,5499
8073323,40329.06042,1755,4228,10.76,Swipe Transaction,96049,Culloden,GA,31016,5541
8182855,40355.76389,1813,4638,140.34,Swipe Transaction,30286,Nashville,TN,37205,4814
7596647,40210.29028,1873,4741,7.97,Swipe Transaction,75781,El Paso,TX,79902,5411
8217828,40364.39931,55,3667,1.92,Swipe Transaction,14528,Alamosa,CO,81101,5499
7809057,40263.45833,597,2532,-68,Swipe Transaction,59935,Concord,CA,94520,5499
7716515,40240.29167,489,5069,60,Swipe Transaction,61195,York,NE,68467,5541
8540131,40442.02569,1654,4276,158.4,Swipe Transaction,86616,North Kingstown,RI,2852,4814
7848146,40273.31667,1324,3314,68,Swipe Transaction,61195,Sarasota,FL,34232,5541
8027484,40317.59375,1509,3685,120.96,Swipe Transaction,78251,Parkville,MD,21234,4900
7737247,40245.43125,1052,3651,52.46,Swipe Transaction,93910,Pinole,CA,94564,7538
8419682,40413.23264,1636,2930,31.56,Swipe Transaction,55076,Kansas City,MO,64124,5094
8458818,40422.50278,1703,2969,41.72,Swipe Transaction,20519,Glenwood Springs,CO,81602,5942
8399532,40408.33611,450,5176,7.34,Online Transaction,39261,ONLINE,ONLINE,,5815
8665956,40472.39653,1461,103,2.48,Swipe Transaction,59935,Brunswick,OH,44212,5499
8537395,40441.43542,1664,5147,36.96,Swipe Transaction,20561,Ann Arbor,MI,48103,5912
8046055,40322.37569,1449,1188,54,Swipe Transaction,59935,Warner Robins,GA,31093,5499
7509293,40187.69167,811,2079,52.79,Swipe Transaction,75380,Overland Park,KS,66221,5812
8242963,40370.48889,1842,5426,80,Swipe Transaction,27092,Rio Rancho,NM,87124,4829
7785264,40257.55208,890,5799,-329,Swipe Transaction,92822,Frankfort,NY,13340,3395
8399012,40408.26042,96,5175,2.1,Swipe Transaction,14528,Yorba Linda,CA,92887,5499
7989045,40308.35764,147,2634,0.96,Swipe Transaction,75877,Montgomery,AL,36117,5921
7899252,40286.03889,301,3742,5.72,Online Transaction,39021,ONLINE,ONLINE,,4784
8068637,40327.86806,1039,5791,29.24,Swipe Transaction,34584,Los Angeles,CA,90033,5812
7786939,40257.91458,1508,3279,-53,Swipe Transaction,43293,Bloomington,IN,47403,5499
7809290,40263.49444,246,2525,126.91,Swipe Transaction,84248,Columbus,OH,43230,5300
7838341,40270.65556,659,128,-66,Swipe Transaction,22204,Mitchell,IN,47446,5541
7851421,40273.94097,1393,3018,77.11,Swipe Transaction,50783,Battle Creek,NE,68715,5411
8548054,40443.81042,1370,3464,91.77,Swipe Transaction,75781,Elk Grove,CA,95624,5411
8161619,40350.55764,1405,2939,32.41,Swipe Transaction,21586,Grand Forks,ND,58201,5411
8264471,40375.61319,1564,4240,65.69,Online Transaction,81759,ONLINE,ONLINE,,7349
8630697,40463.71944,1985,2834,1.63,Swipe Transaction,14528,Alpharetta,GA,30022,5499
8637382,40465.45833,1433,203,48.71,Online Transaction,81759,ONLINE,ONLINE,,7349
7701804,40236.53611,55,3667,2.75,Swipe Transaction,14528,Richmond,CA,94804,5499
7864133,40277.27014,1190,5358,42.32,Online Transaction,39021,ONLINE,ONLINE,,4784
8540475,40442.26875,137,5442,36.17,Swipe Transaction,31893,Johnson City,TN,37615,5311
8245343,40371.04653,1575,224,29.63,Online Transaction,18563,ONLINE,ONLINE,,4121
8450383,40420.50347,1193,4533,14.02,Swipe Transaction,76415,Bothell,WA,98012,5411
8642943,40466.7125,171,3704,-65,Swipe Transaction,59935,Greenville,SC,29607,5499
8214606,40363.54306,1405,2578,31.61,Swipe Transaction,48439,Grand Forks,ND,58201,5912
8714673,40484.26944,1719,4942,51.33,Swipe Transaction,20519,Miami,FL,33193,5942
8397262,40407.61806,692,4303,31.55,Swipe Transaction,43293,Almont,MI,48003,5499
8717219,40484.63264,520,2020,-96,Swipe Transaction,43293,Elverson,PA,19520,5499
8281173,40379.65486,1604,2950,78,Swipe Transaction,59935,Batesville,MS,38606,5499
8541960,40442.48194,563,1060,439,Swipe Transaction,15426,Perry,OK,73077,3390
8298946,40384.10278,212,4145,1.54,Swipe Transaction,59935,Dallas,TX,75227,5499
8051642,40323.58889,1048,5037,21.06,Swipe Transaction,83480,Katy,TX,77493,9402
8216971,40364.27847,81,2897,-66,Swipe Transaction,22204,Seguin,TX,78155,5541
7508050,40187.48194,652,2502,35.13,Online Transaction,39021,ONLINE,ONLINE,,4784
7714590,40239.61597,1201,16,13.02,Swipe Transaction,32858,Woburn,MA,1801,5311
7826086,40267.58611,1315,2556,11.28,Swipe Transaction,32175,Mc Leansboro,IL,62859,7538
8484670,40428.66736,942,4973,31.31,Online Transaction,9932,ONLINE,ONLINE,,5311
8146518,40346.72708,1812,2531,68.86,Swipe Transaction,18935,North Little Rock,AR,72116,5812
8406743,40409.79375,77,2438,136.45,Swipe Transaction,36223,Camp Hill,PA,17011,5651
7640283,40220.82708,1098,5179,-90,Swipe Transaction,59935,Granville,IA,51022,5499
8340962,40394.29444,789,2125,3.14,Swipe Transaction,22938,Franklinville,NJ,8322,5812
8386471,40405.31667,1718,2029,8.32,Swipe Transaction,23695,West Covina,CA,91792,5411
7498326,40184.76111,73,4713,84.65,Swipe Transaction,25717,Grand Ronde,OR,97347,5812
8223602,40365.61944,394,2663,37.05,Swipe Transaction,1967,Stamford,CT,6907,5813
8707501,40482.4625,997,5825,1.34,Swipe Transaction,14528,Chula Vista,CA,91913,5499
8416406,40412.38889,1785,2037,5.3,Swipe Transaction,80780,Brownsville,TX,78520,5813
8139020,40345.13264,714,2616,28.23,Swipe Transaction,1238,Fayetteville,AR,72703,7393
7669151,40228.35,494,3273,3.85,Swipe Transaction,17493,Mount Rainier,MD,20712,5812
7770438,40253.64236,379,2019,37.37,Swipe Transaction,32858,Mobile,AL,36693,5311
8568966,40449.01806,1413,4673,47.1,Swipe Transaction,59935,Washington,IN,47501,5499
7963907,40302.24236,115,38,169.98,Online Transaction,13154,ONLINE,ONLINE,,4900
8039315,40320.60972,845,2055,65.18,Swipe Transaction,79606,Fort Walton Beach,FL,32547,5300
7684723,40232.30903,1201,16,41.9,Swipe Transaction,20519,Woburn,MA,1801,5942
8598031,40456.00972,316,2038,108.9,Swipe Transaction,28395,Houston,TX,77049,5541
8442412,40418.57917,1562,168,31.26,Swipe Transaction,8492,Colcord,OK,74338,5310
8582817,40452.38125,677,179,10.21,Swipe Transaction,78454,Saint Paul,MN,55117,5812
7648633,40223.29792,908,3252,8.46,Swipe Transaction,61195,Anaheim,CA,92805,5541
8470892,40425.51458,1642,4281,1.08,Swipe Transaction,14528,Manasquan,NJ,8736,5499
7571064,40203.56806,1613,5519,47.27,Online Transaction,89650,ONLINE,ONLINE,,6300
7784216,40257.37014,914,2148,42.97,Swipe Transaction,61195,Wichita,KS,67212,5541
8210031,40362.49097,1666,178,11.7,Swipe Transaction,22204,North Charleston,SC,29420,5541
